# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:08:03 / 04:25:04
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
1gig0L0H_12      5.87388e-03  5.97144e-01  2.25291e-01  1.29202e-01  3.63636e-02  0.00000e+00  7.50193e-02  1.23211e-01  3.38760e-01  1.44221e-01  9.50000e+01  2.60000e+01  2.10000e+02  2.21000e+02  8.60000e+01  2.50000e+01 -1.48891e+01  1.42118e+01  1.22498e+01 -7.97106e-01 -6.36900e-02 -6.00471e-01 -5.86899e-01  3.15607e-01  7.45615e-01  1.42025e-01  9.46750e-01 -2.88952e-01
1yc80A0B_12      5.86802e-03  6.08798e-01  2.56266e-01  2.24396e-01  1.29630e-01  4.76190e-02  5.30483e-02  1.79493e-01  2.95297e-01  6.70515e-02  9.50000e+01  2.60000e+01  1.15000e+02  1.12000e+02  8.80000e+01  2.40000e+01 -1.36645e+01  8.14969e+00  2.74416e+00 -8.02788e-01 -5.35791e-01 -2.61648e-01 -5.07598e-01  3.83861e-01  7.71359e-01 -3.12851e-01  7.52049e-01 -5.80126e-01
2gib0A0B_21      5.86665e-03  2.48445e-01  3.09102e-01  1.98636e-01  5.26316e-02  4.16667e-02  7.31854e-01  8.14559e-01  9.85439e-01  4.20306e-01  9.50000e+01  2.60000e+01  9.60000e+01  9.70000e+01  5.80000e+01  2.40000e+01  1.82953e+00 -1.53566e+01  5.22657e+00 -8.02735e-01 -5.95331e-01  3.45978e-02  2.90490e-01 -4.41043e-01 -8.49174e-01  5.20799e-01 -6.71612e-01  5.26978e-01
4i7zA1B1_12      5.85923e-03  3.30129e-01  1.64093e-01  9.19679e-02  7.01754e-02  9.52381e-02  2.27164e-01  2.50608e-01  6.49308e-01  2.81033e-01  9.50000e+01  2.60000e+01  2.13000e+02  1.59000e+02  7.10000e+01  2.10000e+01 -3.98079e+00  5.05184e+00 -8.96712e+00 -6.85762e-01 -4.86920e-02 -7.26195e-01  5.33586e-02  9.91711e-01 -1.16883e-01  7.25867e-01 -1.18903e-01 -6.77480e-01
6iapA1E1_21      5.79565e-03  6.07749e-01  2.52998e-01  3.12088e-01  2.25000e-01  0.00000e+00  1.78540e-03  1.84622e-01  2.08588e-01  5.76318e-02  9.50000e+01  2.60000e+01  2.17000e+02  1.82000e+02  8.80000e+01  2.50000e+01  1.36332e+01  1.49582e+01  1.24394e+00  8.21204e-01  5.09632e-01  2.56707e-01  5.68825e-01 -7.66886e-01 -2.97194e-01  4.54051e-02  3.90078e-01 -9.19661e-01
3hei1A1B_21      5.77574e-03  5.61595e-01  3.11005e-01  1.80467e-01  5.45455e-02  9.09091e-02  4.64531e-03  1.60446e-01  3.59059e-01  7.41101e-02  9.50000e+01  2.60000e+01  1.32000e+02  1.74000e+02  9.30000e+01  2.20000e+01  5.04916e+00  1.40816e+01 -5.14647e+00  2.36717e-01 -6.73977e-01 -6.99800e-01  1.54992e-02 -7.17560e-01  6.96324e-01 -9.71455e-01 -1.75678e-01 -1.59413e-01
2fqm0A0B_21      5.77025e-03  2.60270e-01  2.91824e-01  1.24170e-01  1.02041e-01  5.00000e-02  4.40308e-01  6.27051e-01  9.41269e-01  5.22865e-01  9.50000e+01  2.60000e+01  6.30000e+01  6.50000e+01  4.90000e+01  2.10000e+01 -5.69534e+00 -7.00089e+00  6.05242e+00  1.41714e-01  4.74901e-02 -9.88768e-01 -8.58674e-01  5.02887e-01 -9.89148e-02  4.92541e-01  8.63047e-01  1.12044e-01
6itqA1C1_12      5.74019e-03  5.62049e-01  2.65414e-01  1.89362e-01  1.53846e-01  1.36364e-01  2.85230e-02  7.68729e-02  1.94508e-01  5.47519e-02  9.50000e+01  2.60000e+01  1.22000e+02  1.25000e+02  8.50000e+01  2.20000e+01  3.30821e+01  1.03890e+01 -5.84560e-01 -1.68644e-01  3.33672e-02  9.85112e-01  6.35980e-01 -7.59874e-01  1.34613e-01  7.53053e-01  6.49213e-01  1.06927e-01
6lraH1L1_12      5.71748e-03  5.96810e-01  3.50169e-01  7.89749e-02  9.80392e-02  8.33333e-02  1.54574e-02  7.20088e-02  2.80731e-01  8.49431e-02  9.50000e+01  2.60000e+01  2.18000e+02  2.20000e+02  8.80000e+01  2.40000e+01 -5.83554e+00  1.19013e+01  4.98048e+00 -9.02278e-01 -4.18881e-01 -1.02142e-01 -3.38518e-01  5.41532e-01  7.69512e-01 -2.67021e-01  7.28891e-01 -6.30411e-01
3bx71C1A_12      5.60137e-03  6.45256e-01  3.59831e-01  1.19048e-01  3.50877e-02  1.42857e-01  1.43411e-03  2.61978e-02  1.35137e-01  1.59143e-02  9.50000e+01  2.60000e+01  1.20000e+02  1.73000e+02  8.70000e+01  2.40000e+01 -1.08674e+01  1.84555e-02  3.64176e+01 -5.29619e-01 -8.47895e-01  2.40322e-02  7.11253e-01 -4.59350e-01 -5.32087e-01  4.62193e-01 -2.64710e-01  8.46349e-01
6kk4A1B1_21      5.55264e-03  3.78998e-01  1.53536e-01  1.11699e-01  0.00000e+00  0.00000e+00  3.36101e-01  4.92017e-01  8.53746e-01  4.73690e-01  9.50000e+01  2.60000e+01  1.61000e+02  3.90000e+01  6.40000e+01  2.50000e+01 -8.34444e+00  1.07626e+01  5.01358e-01 -2.11438e-01  2.21503e-01 -9.51961e-01 -8.05137e-02  9.66724e-01  2.42821e-01  9.74070e-01  1.27988e-01 -1.86568e-01
5kn5A1C1_12      5.54446e-03  6.10264e-01  2.18376e-01  1.47700e-01  4.00000e-02  0.00000e+00  3.72842e-08  0.00000e+00  1.92667e-01  1.20718e-02  9.50000e+01  2.60000e+01  2.14000e+02  4.00000e+01  8.80000e+01  2.40000e+01 -1.01411e+01  3.29306e+01  1.49939e+01 -1.14400e-01  4.56635e-01 -8.82268e-01 -1.68812e-01  8.66247e-01  4.70232e-01  9.78987e-01  2.02732e-01 -2.20130e-02
6shlA33A3_12     5.51840e-03  4.72331e-01  2.31572e-01  8.56372e-02  1.12903e-01  0.00000e+00  4.11324e-03  0.00000e+00  3.38441e-01  5.87424e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.10894e+00  5.71240e+00 -8.59543e-01  7.16755e-01 -6.88405e-01 -1.11181e-01 -5.76014e-01 -6.74353e-01  4.62013e-01 -3.93027e-01 -2.67108e-01 -8.79877e-01
6shlA36A4_12     5.49298e-03  4.72334e-01  2.31580e-01  8.51777e-02  1.12903e-01  0.00000e+00  4.22827e-03  0.00000e+00  3.38073e-01  5.80379e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.09118e+00  5.67788e+00 -8.62623e-01  7.16736e-01 -6.88422e-01 -1.11193e-01 -5.75954e-01 -6.74292e-01  4.62177e-01 -3.93150e-01 -2.67216e-01 -8.79789e-01
6itqA1C1_21      5.49035e-03  5.80616e-01  2.52489e-01  1.81325e-01  1.46341e-01  9.09091e-02  1.29880e-02  5.64042e-02  1.78207e-01  4.68856e-02  9.50000e+01  2.60000e+01  1.25000e+02  1.22000e+02  8.80000e+01  2.20000e+01  3.37547e+01  1.19309e+01 -4.04333e+00 -6.96034e-02  1.60544e-01  9.84571e-01  6.59014e-01 -7.33538e-01  1.66199e-01  7.48903e-01  6.60415e-01 -5.47440e-02
6yunA1B1_12      5.48094e-03  2.11777e-01  3.18959e-01  1.53939e-01  6.06061e-02  4.16667e-02  4.70038e-01  6.43259e-01  9.18851e-01  5.02847e-01  9.50000e+01  2.60000e+01  1.16000e+02  1.35000e+02  7.00000e+01  2.40000e+01 -1.70402e+01  5.51947e+00  1.13382e+00  1.56870e-02 -1.16024e-01 -9.93123e-01 -2.75950e-01 -9.55172e-01  1.07231e-01 -9.61044e-01  2.72370e-01 -4.70005e-02
6shlA38A4_12     5.47777e-03  4.72336e-01  2.31545e-01  8.57909e-02  1.12903e-01  0.00000e+00  4.27054e-03  0.00000e+00  3.36585e-01  5.75335e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.08427e+00  5.64069e+00 -8.67916e-01  7.16839e-01 -6.88268e-01 -1.11487e-01 -5.75828e-01 -6.74558e-01  4.61945e-01 -3.93147e-01 -2.66943e-01 -8.79874e-01
3tnd1B1D_12      5.47194e-03  2.26588e-01  2.59909e-01  2.71613e-01  1.29630e-01  9.09091e-02  7.51177e-01  9.14946e-01  9.64774e-01  5.98274e-01  9.50000e+01  2.60000e+01  6.80000e+01  6.80000e+01  5.70000e+01  2.20000e+01  1.71846e+01 -5.81514e-01 -1.76696e+01 -1.19889e-01  8.23629e-01  5.54312e-01  9.63020e-01  2.32177e-01 -1.36695e-01 -2.41285e-01  5.17426e-01 -8.21007e-01
6shlA53A5_12     5.47165e-03  4.72333e-01  2.31604e-01  8.55615e-02  1.12903e-01  0.00000e+00  4.36742e-03  0.00000e+00  3.35841e-01  5.89313e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.11845e+00  5.67873e+00 -8.92445e-01  7.16824e-01 -6.88364e-01 -1.10984e-01 -5.76014e-01 -6.74325e-01  4.62055e-01 -3.92901e-01 -2.67284e-01 -8.79880e-01
6shlA46A5_12     5.45192e-03  4.72335e-01  2.31583e-01  8.50636e-02  1.14754e-01  0.00000e+00  4.23374e-03  0.00000e+00  3.35942e-01  5.78156e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.08459e+00  5.62988e+00 -8.65517e-01  7.16930e-01 -6.88190e-01 -1.11380e-01 -5.75715e-01 -6.74547e-01  4.62102e-01 -3.93145e-01 -2.67172e-01 -8.79805e-01
6shlA42A4_12     5.41841e-03  4.72334e-01  2.31540e-01  8.45638e-02  1.14754e-01  0.00000e+00  4.02173e-03  0.00000e+00  3.35545e-01  5.70167e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.07960e+00  5.65223e+00 -8.37180e-01  7.16655e-01 -6.88477e-01 -1.11378e-01 -5.75893e-01 -6.74253e-01  4.62309e-01 -3.93386e-01 -2.67174e-01 -8.79696e-01
5hi4B1H1_21      5.41609e-03  5.87955e-01  2.95226e-01  1.18182e-01  2.17391e-01  0.00000e+00  1.02786e-06  0.00000e+00  1.63042e-01  1.48246e-02  9.50000e+01  2.60000e+01  2.20000e+02  9.10000e+01  8.70000e+01  2.40000e+01 -1.76136e+01  2.17877e+01 -9.19137e+00 -2.37215e-01 -9.40994e-01 -2.41371e-01 -7.75236e-01  3.33098e-01 -5.36708e-01  5.85439e-01  5.98046e-02 -8.08507e-01
6shlA51A5_12     5.41519e-03  4.72334e-01  2.31565e-01  8.41751e-02  1.14754e-01  0.00000e+00  3.92467e-03  0.00000e+00  3.36036e-01  5.70030e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.08521e+00  5.66776e+00 -8.22619e-01  7.16713e-01 -6.88426e-01 -1.11319e-01 -5.75997e-01 -6.74372e-01  4.62007e-01 -3.93128e-01 -2.67007e-01 -8.79862e-01
6shlA1A5_12      5.39634e-03  4.72335e-01  2.31563e-01  8.48485e-02  1.14754e-01  0.00000e+00  4.03667e-03  0.00000e+00  3.33870e-01  5.71472e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.10242e+00  5.63981e+00 -8.30640e-01  7.16805e-01 -6.88290e-01 -1.11569e-01 -5.75661e-01 -6.74449e-01  4.62313e-01 -3.93453e-01 -2.67162e-01 -8.79670e-01
6shlA7A2_12      5.38688e-03  4.72333e-01  2.31581e-01  8.47914e-02  1.14754e-01  0.00000e+00  4.09972e-03  0.00000e+00  3.33281e-01  5.74001e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.09648e+00  5.62630e+00 -8.34879e-01  7.16920e-01 -6.88218e-01 -1.11271e-01 -5.75758e-01 -6.74487e-01  4.62137e-01 -3.93102e-01 -2.67250e-01 -8.79800e-01
6shlA9A2_12      5.38617e-03  4.72338e-01  2.31585e-01  8.47344e-02  1.14754e-01  0.00000e+00  4.10867e-03  0.00000e+00  3.33281e-01  5.74776e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.09680e+00  5.62613e+00 -8.36136e-01  7.16919e-01 -6.88212e-01 -1.11317e-01 -5.75751e-01 -6.74512e-01  4.62109e-01 -3.93114e-01 -2.67204e-01 -8.79809e-01
6shlA10A3_12     5.38591e-03  4.72343e-01  2.31561e-01  8.47914e-02  1.14754e-01  0.00000e+00  4.09078e-03  0.00000e+00  3.33281e-01  5.73227e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.09614e+00  5.62675e+00 -8.35424e-01  7.16913e-01 -6.88221e-01 -1.11294e-01 -5.75765e-01 -6.74498e-01  4.62111e-01 -3.93103e-01 -2.67214e-01 -8.79811e-01
6shlA6A2_12      5.38514e-03  4.72332e-01  2.31576e-01  8.47344e-02  1.14754e-01  0.00000e+00  4.09972e-03  0.00000e+00  3.33281e-01  5.74001e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.09579e+00  5.62583e+00 -8.35335e-01  7.16914e-01 -6.88218e-01 -1.11309e-01 -5.75762e-01 -6.74507e-01  4.62102e-01 -3.93106e-01 -2.67200e-01 -8.79814e-01
6shlA8A2_12      5.38385e-03  4.72333e-01  2.31543e-01  8.47344e-02  1.14754e-01  0.00000e+00  4.09078e-03  0.00000e+00  3.33281e-01  5.73227e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.09590e+00  5.62621e+00 -8.35521e-01  7.16906e-01 -6.88227e-01 -1.11308e-01 -5.75771e-01 -6.74500e-01  4.62101e-01 -3.93107e-01 -2.67195e-01 -8.79814e-01
5o05D1A1_12      5.38007e-03  6.17301e-01  2.24250e-01  1.14478e-01  5.71429e-02  1.81818e-01  3.40985e-07  0.00000e+00  1.91247e-01  1.90125e-02  9.50000e+01  2.60000e+01  1.14000e+02  3.08000e+02  8.80000e+01  2.50000e+01 -1.37185e+01  2.50167e+01  6.64291e+00 -6.91509e-01 -3.20666e-01 -6.47293e-01 -6.39198e-01  6.89057e-01  3.41505e-01  3.36512e-01  6.49903e-01 -6.81459e-01
4z6aL1T1_21      5.37571e-03  6.74073e-01  2.43661e-01  1.15942e-01  1.20000e-01  1.76471e-01  6.53643e-04  1.24491e-02  1.46860e-01  1.91987e-02  9.50000e+01  2.60000e+01  2.01000e+02  9.40000e+01  8.60000e+01  2.60000e+01  2.05454e+01  2.02324e+01 -4.97461e+00  6.20638e-01  7.27642e-01 -2.92140e-01  1.41617e-01  2.62430e-01  9.54503e-01  7.71202e-01 -6.33773e-01  5.98282e-02
6shlA40A4_12     5.37565e-03  4.72343e-01  2.31605e-01  8.46774e-02  1.14754e-01  0.00000e+00  4.11892e-03  0.00000e+00  3.33061e-01  5.69048e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.07069e+00  5.62013e+00 -8.37810e-01  7.16943e-01 -6.88117e-01 -1.11752e-01 -5.75582e-01 -6.74726e-01  4.62007e-01 -3.93317e-01 -2.66910e-01 -8.79807e-01
6shlA49A5_12     5.36708e-03  4.72336e-01  2.31584e-01  8.63454e-02  1.14754e-01  0.00000e+00  4.30045e-03  0.00000e+00  3.29546e-01  5.77437e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.12366e+00  5.57270e+00 -8.75935e-01  7.17093e-01 -6.87995e-01 -1.11538e-01 -5.75419e-01 -6.74697e-01  4.62252e-01 -3.93282e-01 -2.67297e-01 -8.79706e-01
6shlA50A5_12     5.36708e-03  4.72331e-01  2.31544e-01  8.44504e-02  1.14754e-01  0.00000e+00  4.11640e-03  0.00000e+00  3.32609e-01  5.77571e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.10449e+00  5.59356e+00 -8.62902e-01  7.16964e-01 -6.88151e-01 -1.11400e-01 -5.75717e-01 -6.74612e-01  4.62005e-01 -3.93081e-01 -2.67106e-01 -8.79853e-01
6shlA55A5_12     5.36180e-03  4.72334e-01  2.31598e-01  8.42318e-02  1.14754e-01  0.00000e+00  4.01888e-03  0.00000e+00  3.33256e-01  5.65863e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.07819e+00  5.63426e+00 -8.20819e-01  7.16685e-01 -6.88446e-01 -1.11374e-01 -5.76025e-01 -6.74385e-01  4.61953e-01 -3.93139e-01 -2.66921e-01 -8.79884e-01
6shlA43A4_12     5.35468e-03  4.72334e-01  2.31574e-01  8.79630e-02  1.11111e-01  0.00000e+00  4.77709e-03  7.97008e-03  3.39616e-01  6.02882e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.05715e+00  5.61797e+00 -9.27378e-01  7.17111e-01 -6.88051e-01 -1.11074e-01 -5.75708e-01 -6.74608e-01  4.62023e-01 -3.92827e-01 -2.67375e-01 -8.79885e-01
1bnd1A1B_21      5.35392e-03  3.26577e-01  2.83896e-01  1.68532e-01  1.57895e-01  7.69231e-02  4.11172e-01  3.09222e-01  3.43064e-01  3.36843e-01  9.50000e+01  2.60000e+01  1.08000e+02  1.09000e+02  6.40000e+01  2.60000e+01  1.33198e+01 -2.53424e+00  1.15063e+01 -5.08118e-03  1.37992e-01  9.90420e-01  9.50695e-01 -3.06455e-01  4.75747e-02  3.10084e-01  9.41830e-01 -1.29631e-01
6w0iA4C4_12      5.35084e-03  5.99495e-01  2.26722e-01  1.26904e-01  7.40741e-02  0.00000e+00  7.23356e-07  0.00000e+00  2.05440e-01  2.33316e-02  9.50000e+01  2.60000e+01  2.19000e+02  1.03000e+02  8.80000e+01  2.60000e+01 -1.42301e+01  1.60481e+01  1.78173e+01 -5.02603e-01 -4.37213e-02 -8.63411e-01  8.52322e-01  1.42100e-01 -5.03344e-01  1.44698e-01 -9.88886e-01 -3.41554e-02
6u3bA1B1_12      5.33827e-03  2.28352e-01  1.18293e-01  1.53293e-01  5.88235e-02  1.17647e-01  5.98176e-01  6.27000e-01  8.56181e-01  5.96429e-01  9.50000e+01  2.60000e+01  1.46000e+02  3.40000e+01  5.70000e+01  1.70000e+01  2.71232e+00 -1.08912e+01 -9.18617e+00 -1.33940e-01  9.43166e-01  3.04133e-01  4.52931e-01  3.31231e-01 -8.27731e-01 -8.81427e-01  2.68847e-02 -4.71555e-01
6shlA48A5_12     5.31300e-03  4.72331e-01  2.31583e-01  8.66976e-02  1.11111e-01  0.00000e+00  4.78178e-03  7.96825e-03  3.39355e-01  6.02372e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.08963e+00  5.65592e+00 -9.32594e-01  7.16989e-01 -6.88182e-01 -1.11053e-01 -5.75695e-01 -6.74402e-01  4.62339e-01 -3.93067e-01 -2.67559e-01 -8.79722e-01
2co70A0B_21      5.31053e-03  6.53711e-01  3.53743e-01  7.85425e-02  5.40541e-02  0.00000e+00  1.68953e-04  0.00000e+00  1.45172e-01  3.42828e-02  9.50000e+01  2.60000e+01  1.97000e+02  1.12000e+02  9.20000e+01  2.60000e+01 -2.62513e+01 -1.61114e+01  1.95475e+01 -8.96290e-01  2.40611e-01 -3.72519e-01 -2.41476e-01 -9.69358e-01 -4.51121e-02 -3.71959e-01  4.95210e-02  9.26927e-01
1eaj0A0B_12      5.29310e-03  5.93339e-01  2.48963e-01  1.14733e-01  2.22222e-02  5.55556e-02  3.63185e-04  2.11873e-02  2.42876e-01  3.05766e-02  9.50000e+01  2.60000e+01  1.24000e+02  1.20000e+02  9.20000e+01  2.40000e+01 -1.59016e+00 -7.11996e+00 -1.01394e-01 -8.62595e-01 -2.09901e-01  4.60295e-01 -3.47027e-01  9.07554e-01 -2.36472e-01 -3.68107e-01 -3.63714e-01 -8.55692e-01
2v3m0A0F_12      5.29267e-03  3.53539e-01  2.61111e-01  2.35294e-01  8.57143e-02  4.54545e-02  2.31050e-04  0.00000e+00  1.79943e-01  2.21613e-02  9.50000e+01  2.60000e+01  9.30000e+01  9.00000e+01  6.80000e+01  2.40000e+01  1.02956e+01 -1.03862e+01 -1.32998e+00 -7.54867e-01  5.34308e-01 -3.80382e-01 -2.80187e-01 -7.87078e-01 -5.49548e-01 -5.93018e-01 -3.08258e-01  7.43846e-01
1ac60A0B_21      5.27264e-03  5.86521e-01  2.49669e-01  2.16080e-01  5.88235e-02  4.76190e-02  1.35172e-02  6.82582e-02  1.57490e-01  3.68104e-02  9.50000e+01  2.60000e+01  1.10000e+02  1.10000e+02  8.60000e+01  2.40000e+01 -1.66003e+01  9.15091e+00  4.17282e+00 -7.34860e-01 -6.41255e-01 -2.20846e-01 -4.04486e-01  1.53002e-01  9.01655e-01 -5.44401e-01  7.51919e-01 -3.71814e-01
6jjtA1C1_21      5.27075e-03  3.71883e-01  3.39635e-01  1.37860e-01  4.34783e-02  1.42857e-01  6.83080e-03  9.88944e-02  3.83843e-01  9.91571e-02  9.50000e+01  2.60000e+01  1.30000e+02  1.30000e+02  8.60000e+01  2.40000e+01 -5.49542e+00 -9.02074e-01  5.97261e+00 -6.90380e-01  8.82102e-02 -7.18049e-01  6.31128e-01  5.58599e-01 -5.38186e-01  3.53628e-01 -8.24734e-01 -4.41317e-01
6shlA39A4_12     5.26690e-03  4.72335e-01  2.31583e-01  8.69854e-02  1.12903e-01  0.00000e+00  4.55222e-03  8.06026e-03  3.37185e-01  5.88454e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.06154e+00  5.63230e+00 -8.90944e-01  7.16938e-01 -6.88168e-01 -1.11468e-01 -5.75776e-01 -6.74659e-01  4.61863e-01 -3.93042e-01 -2.66947e-01 -8.79919e-01
6shlA45A4_12     5.26009e-03  4.72339e-01  2.31563e-01  8.63454e-02  1.14754e-01  0.00000e+00  4.26655e-03  4.09136e-03  3.31267e-01  5.76004e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.07377e+00  5.54854e+00 -8.46693e-01  7.17065e-01 -6.88026e-01 -1.11523e-01 -5.75498e-01 -6.74698e-01  4.62152e-01 -3.93217e-01 -2.67212e-01 -8.79760e-01
6shlA41A4_12     5.24950e-03  4.72338e-01  2.31569e-01  8.56760e-02  1.14754e-01  0.00000e+00  4.15124e-03  4.11747e-03  3.32153e-01  5.69726e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.07824e+00  5.59581e+00 -8.52877e-01  7.17043e-01 -6.88060e-01 -1.11455e-01 -5.75544e-01 -6.74651e-01  4.62164e-01 -3.93190e-01 -2.67244e-01 -8.79762e-01
6shlA44A5_12     5.24285e-03  4.72336e-01  2.31562e-01  8.70432e-02  1.14754e-01  0.00000e+00  4.45896e-03  8.09922e-03  3.35620e-01  5.89675e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.06838e+00  5.56523e+00 -8.98291e-01  7.17036e-01 -6.88087e-01 -1.11333e-01 -5.75478e-01 -6.74513e-01  4.62446e-01 -3.93299e-01 -2.67521e-01 -8.79630e-01
6rqjB1E1_12      5.23647e-03  7.43385e-01  2.06566e-01  6.84803e-02  2.00000e-01  1.36364e-01  5.69132e-05  1.04072e-02  1.81692e-01  1.43236e-02  9.50000e+01  2.60000e+01  6.43000e+02  8.20000e+01  9.10000e+01  2.20000e+01 -1.89085e+01  4.89429e-01 -1.95925e+01  1.60410e-01  9.57841e-02 -9.82392e-01 -8.89988e-01 -4.16360e-01 -1.85917e-01 -4.26837e-01  9.04140e-01  1.84583e-02
6shlA32A3_12     5.23305e-03  4.72337e-01  2.31550e-01  8.44024e-02  1.14754e-01  0.00000e+00  3.94104e-03  4.16735e-03  3.33717e-01  5.64765e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.09130e+00  5.64899e+00 -8.13921e-01  7.16816e-01 -6.88289e-01 -1.11507e-01 -5.75578e-01 -6.74367e-01  4.62536e-01 -3.93555e-01 -2.67373e-01 -8.79560e-01
6shlA54A6_12     5.21705e-03  4.72331e-01  2.31566e-01  8.45070e-02  1.14754e-01  0.00000e+00  3.96215e-03  4.16220e-03  3.32948e-01  5.58694e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.10730e+00  5.57490e+00 -8.36112e-01  7.16949e-01 -6.88169e-01 -1.11392e-01 -5.75811e-01 -6.74648e-01  4.61836e-01 -3.92971e-01 -2.66972e-01 -8.79943e-01
6shlA52A5_12     5.21655e-03  4.72336e-01  2.31572e-01  8.42318e-02  1.14754e-01  0.00000e+00  3.92620e-03  4.17099e-03  3.33369e-01  5.58867e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.08480e+00  5.59699e+00 -8.02451e-01  7.16890e-01 -6.88193e-01 -1.11620e-01 -5.75549e-01 -6.74535e-01  4.62327e-01 -3.93462e-01 -2.67195e-01 -8.79656e-01
6shlA47A5_12     5.21564e-03  4.72335e-01  2.31539e-01  8.44595e-02  1.14754e-01  0.00000e+00  3.89573e-03  4.17852e-03  3.32946e-01  5.60761e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.10141e+00  5.64424e+00 -8.06693e-01  7.16658e-01 -6.88426e-01 -1.11669e-01 -5.75726e-01 -6.74340e-01  4.62391e-01 -3.93625e-01 -2.67085e-01 -8.79616e-01
6shlA37A4_12     5.21306e-03  4.72342e-01  2.31591e-01  8.73333e-02  1.12903e-01  0.00000e+00  4.63761e-03  8.02541e-03  3.32866e-01  6.04376e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.09666e+00  5.69418e+00 -9.22255e-01  7.16847e-01 -6.88309e-01 -1.11183e-01 -5.75919e-01 -6.74428e-01  4.62022e-01 -3.92999e-01 -2.67166e-01 -8.79872e-01
6shlA34A3_12     5.19961e-03  4.72330e-01  2.31558e-01  8.59427e-02  1.12903e-01  0.00000e+00  4.37965e-03  8.13312e-03  3.35696e-01  5.83067e-02  9.50000e+01  2.60000e+01  2.67000e+02  2.67000e+02  9.50000e+01  2.50000e+01  5.10037e+00  5.60096e+00 -8.99448e-01  7.17084e-01 -6.88042e-01 -1.11302e-01 -5.75573e-01 -6.74630e-01  4.62158e-01 -3.93072e-01 -2.67343e-01 -8.79785e-01
